image,label,label_id
data\raw\food-101\images\cheesecake\3020434.jpg,cheesecake,16
data\raw\food-101\images\miso_soup\1420699.jpg,miso_soup,63
data\raw\food-101\images\spring_rolls\3786743.jpg,spring_rolls,91
data\raw\food-101\images\croque_madame\192362.jpg,croque_madame,27
data\raw\food-101\images\strawberry_shortcake\3112106.jpg,strawberry_shortcake,93
data\raw\food-101\images\shrimp_and_grits\1667069.jpg,shrimp_and_grits,88
data\raw\food-101\images\crab_cakes\3531086.jpg,crab_cakes,25
data\raw\food-101\images\carrot_cake\672365.jpg,carrot_cake,13
data\raw\food-101\images\tacos\2021025.jpg,tacos,95
data\raw\food-101\images\breakfast_burrito\805523.jpg,breakfast_burrito,9
data\raw\food-101\images\creme_brulee\998708.jpg,creme_brulee,26
data\raw\food-101\images\omelette\2636258.jpg,omelette,66
data\raw\food-101\images\chicken_wings\541311.jpg,chicken_wings,19
data\raw\food-101\images\caprese_salad\1676461.jpg,caprese_salad,12
data\raw\food-101\images\french_toast\2558434.jpg,french_toast,41
data\raw\food-101\images\grilled_cheese_sandwich\1081875.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\cup_cakes\1280350.jpg,cup_cakes,28
data\raw\food-101\images\garlic_bread\3059518.jpg,garlic_bread,45
data\raw\food-101\images\beignets\2683786.jpg,beignets,6
data\raw\food-101\images\macaroni_and_cheese\595049.jpg,macaroni_and_cheese,61
data\raw\food-101\images\onion_rings\15729.jpg,onion_rings,67
data\raw\food-101\images\bibimbap\705684.jpg,bibimbap,7
data\raw\food-101\images\lasagna\1985079.jpg,lasagna,58
data\raw\food-101\images\seaweed_salad\926317.jpg,seaweed_salad,87
data\raw\food-101\images\cheesecake\3136503.jpg,cheesecake,16
data\raw\food-101\images\miso_soup\355392.jpg,miso_soup,63
data\raw\food-101\images\hummus\1253786.jpg,hummus,56
data\raw\food-101\images\french_toast\130571.jpg,french_toast,41
data\raw\food-101\images\hot_dog\1440745.jpg,hot_dog,54
data\raw\food-101\images\french_fries\1712331.jpg,french_fries,39
data\raw\food-101\images\dumplings\2536642.jpg,dumplings,31
data\raw\food-101\images\macarons\2944584.jpg,macarons,62
data\raw\food-101\images\red_velvet_cake\674871.jpg,red_velvet_cake,82
data\raw\food-101\images\chocolate_mousse\3728815.jpg,chocolate_mousse,21
data\raw\food-101\images\pho\1572698.jpg,pho,74
data\raw\food-101\images\fish_and_chips\2107055.jpg,fish_and_chips,37
data\raw\food-101\images\hummus\3223725.jpg,hummus,56
data\raw\food-101\images\beignets\1469066.jpg,beignets,6
data\raw\food-101\images\foie_gras\3760127.jpg,foie_gras,38
data\raw\food-101\images\hamburger\139558.jpg,hamburger,52
data\raw\food-101\images\macarons\3798100.jpg,macarons,62
data\raw\food-101\images\chocolate_mousse\1142771.jpg,chocolate_mousse,21
data\raw\food-101\images\beignets\659585.jpg,beignets,6
data\raw\food-101\images\crab_cakes\2378769.jpg,crab_cakes,25
data\raw\food-101\images\club_sandwich\2996039.jpg,club_sandwich,24
data\raw\food-101\images\pancakes\76828.jpg,pancakes,71
data\raw\food-101\images\clam_chowder\3050441.jpg,clam_chowder,23
data\raw\food-101\images\strawberry_shortcake\2810826.jpg,strawberry_shortcake,93
data\raw\food-101\images\crab_cakes\622936.jpg,crab_cakes,25
data\raw\food-101\images\hummus\2631171.jpg,hummus,56
data\raw\food-101\images\fried_rice\3816808.jpg,fried_rice,43
data\raw\food-101\images\clam_chowder\678782.jpg,clam_chowder,23
data\raw\food-101\images\spring_rolls\944559.jpg,spring_rolls,91
data\raw\food-101\images\pad_thai\971662.jpg,pad_thai,69
data\raw\food-101\images\hamburger\2437718.jpg,hamburger,52
data\raw\food-101\images\hummus\3395167.jpg,hummus,56
data\raw\food-101\images\spaghetti_bolognese\187193.jpg,spaghetti_bolognese,89
data\raw\food-101\images\nachos\3307133.jpg,nachos,65
data\raw\food-101\images\bread_pudding\3318922.jpg,bread_pudding,8
data\raw\food-101\images\churros\1154541.jpg,churros,22
data\raw\food-101\images\lobster_bisque\3586140.jpg,lobster_bisque,59
data\raw\food-101\images\sushi\1138695.jpg,sushi,94
data\raw\food-101\images\ice_cream\2501248.jpg,ice_cream,57
data\raw\food-101\images\pad_thai\666867.jpg,pad_thai,69
data\raw\food-101\images\bread_pudding\3074326.jpg,bread_pudding,8
data\raw\food-101\images\mussels\295892.jpg,mussels,64
data\raw\food-101\images\dumplings\443.jpg,dumplings,31
data\raw\food-101\images\french_toast\664180.jpg,french_toast,41
data\raw\food-101\images\takoyaki\2354658.jpg,takoyaki,96
data\raw\food-101\images\pork_chop\3373416.jpg,pork_chop,76
data\raw\food-101\images\gyoza\3434373.jpg,gyoza,51
data\raw\food-101\images\dumplings\3910781.jpg,dumplings,31
data\raw\food-101\images\cheese_plate\1468142.jpg,cheese_plate,15
data\raw\food-101\images\prime_rib\322287.jpg,prime_rib,78
data\raw\food-101\images\samosa\3017105.jpg,samosa,84
data\raw\food-101\images\guacamole\984681.jpg,guacamole,50
data\raw\food-101\images\red_velvet_cake\1295267.jpg,red_velvet_cake,82
data\raw\food-101\images\prime_rib\573420.jpg,prime_rib,78
data\raw\food-101\images\french_fries\2958833.jpg,french_fries,39
data\raw\food-101\images\guacamole\1173916.jpg,guacamole,50
data\raw\food-101\images\garlic_bread\3647164.jpg,garlic_bread,45
data\raw\food-101\images\hummus\372422.jpg,hummus,56
data\raw\food-101\images\donuts\1819214.jpg,donuts,30
data\raw\food-101\images\lobster_bisque\3714968.jpg,lobster_bisque,59
data\raw\food-101\images\carrot_cake\3904959.jpg,carrot_cake,13
data\raw\food-101\images\edamame\334803.jpg,edamame,32
data\raw\food-101\images\ceviche\1216933.jpg,ceviche,14
data\raw\food-101\images\chicken_wings\2176587.jpg,chicken_wings,19
data\raw\food-101\images\bread_pudding\3703513.jpg,bread_pudding,8
data\raw\food-101\images\falafel\2269044.jpg,falafel,35
data\raw\food-101\images\gyoza\3085215.jpg,gyoza,51
data\raw\food-101\images\samosa\750552.jpg,samosa,84
data\raw\food-101\images\baby_back_ribs\222607.jpg,baby_back_ribs,1
data\raw\food-101\images\donuts\2572840.jpg,donuts,30
data\raw\food-101\images\greek_salad\851863.jpg,greek_salad,47
data\raw\food-101\images\chocolate_cake\3058055.jpg,chocolate_cake,20
data\raw\food-101\images\pad_thai\1194482.jpg,pad_thai,69
data\raw\food-101\images\croque_madame\692017.jpg,croque_madame,27
data\raw\food-101\images\onion_rings\1850769.jpg,onion_rings,67
data\raw\food-101\images\panna_cotta\2225190.jpg,panna_cotta,72
data\raw\food-101\images\poutine\2179865.jpg,poutine,77
data\raw\food-101\images\frozen_yogurt\2618734.jpg,frozen_yogurt,44
data\raw\food-101\images\carrot_cake\2021442.jpg,carrot_cake,13
data\raw\food-101\images\panna_cotta\354413.jpg,panna_cotta,72
data\raw\food-101\images\lasagna\2346118.jpg,lasagna,58
data\raw\food-101\images\pad_thai\1557167.jpg,pad_thai,69
data\raw\food-101\images\sashimi\3367026.jpg,sashimi,85
data\raw\food-101\images\macaroni_and_cheese\3841981.jpg,macaroni_and_cheese,61
data\raw\food-101\images\cup_cakes\1893421.jpg,cup_cakes,28
data\raw\food-101\images\gyoza\2857064.jpg,gyoza,51
data\raw\food-101\images\pancakes\771021.jpg,pancakes,71
data\raw\food-101\images\french_fries\3626100.jpg,french_fries,39
data\raw\food-101\images\miso_soup\2885295.jpg,miso_soup,63
data\raw\food-101\images\bread_pudding\1629333.jpg,bread_pudding,8
data\raw\food-101\images\chicken_wings\3902858.jpg,chicken_wings,19
data\raw\food-101\images\grilled_cheese_sandwich\81012.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\macaroni_and_cheese\3540685.jpg,macaroni_and_cheese,61
data\raw\food-101\images\omelette\1879847.jpg,omelette,66
data\raw\food-101\images\sushi\1795747.jpg,sushi,94
data\raw\food-101\images\waffles\2023395.jpg,waffles,99
data\raw\food-101\images\seaweed_salad\2895385.jpg,seaweed_salad,87
data\raw\food-101\images\paella\3335446.jpg,paella,70
data\raw\food-101\images\grilled_salmon\474462.jpg,grilled_salmon,49
data\raw\food-101\images\onion_rings\3031103.jpg,onion_rings,67
data\raw\food-101\images\spring_rolls\217607.jpg,spring_rolls,91
data\raw\food-101\images\panna_cotta\232767.jpg,panna_cotta,72
data\raw\food-101\images\club_sandwich\1380208.jpg,club_sandwich,24
data\raw\food-101\images\fried_rice\3057554.jpg,fried_rice,43
data\raw\food-101\images\hamburger\898642.jpg,hamburger,52
data\raw\food-101\images\filet_mignon\42469.jpg,filet_mignon,36
data\raw\food-101\images\chocolate_cake\3493807.jpg,chocolate_cake,20
data\raw\food-101\images\cheese_plate\3105514.jpg,cheese_plate,15
data\raw\food-101\images\pork_chop\2202572.jpg,pork_chop,76
data\raw\food-101\images\chocolate_cake\1534490.jpg,chocolate_cake,20
data\raw\food-101\images\lobster_roll_sandwich\415724.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\scallops\686766.jpg,scallops,86
data\raw\food-101\images\cannoli\3923934.jpg,cannoli,11
data\raw\food-101\images\panna_cotta\905457.jpg,panna_cotta,72
data\raw\food-101\images\fish_and_chips\2918121.jpg,fish_and_chips,37
data\raw\food-101\images\ice_cream\900935.jpg,ice_cream,57
data\raw\food-101\images\falafel\363682.jpg,falafel,35
data\raw\food-101\images\spaghetti_carbonara\1335573.jpg,spaghetti_carbonara,90
data\raw\food-101\images\pad_thai\358265.jpg,pad_thai,69
data\raw\food-101\images\chocolate_cake\259749.jpg,chocolate_cake,20
data\raw\food-101\images\steak\1264050.jpg,steak,92
data\raw\food-101\images\cup_cakes\3624968.jpg,cup_cakes,28
data\raw\food-101\images\strawberry_shortcake\2087173.jpg,strawberry_shortcake,93
data\raw\food-101\images\caprese_salad\1828313.jpg,caprese_salad,12
data\raw\food-101\images\caprese_salad\1510044.jpg,caprese_salad,12
data\raw\food-101\images\grilled_salmon\2651006.jpg,grilled_salmon,49
data\raw\food-101\images\pork_chop\166207.jpg,pork_chop,76
data\raw\food-101\images\grilled_salmon\1561739.jpg,grilled_salmon,49
data\raw\food-101\images\chicken_wings\2919671.jpg,chicken_wings,19
data\raw\food-101\images\carrot_cake\2114138.jpg,carrot_cake,13
data\raw\food-101\images\pho\3069101.jpg,pho,74
data\raw\food-101\images\apple_pie\954830.jpg,apple_pie,0
data\raw\food-101\images\beef_tartare\1472818.jpg,beef_tartare,4
data\raw\food-101\images\pizza\448519.jpg,pizza,75
data\raw\food-101\images\seaweed_salad\1620901.jpg,seaweed_salad,87
data\raw\food-101\images\ice_cream\3583476.jpg,ice_cream,57
data\raw\food-101\images\chicken_wings\3555164.jpg,chicken_wings,19
data\raw\food-101\images\eggs_benedict\1363126.jpg,eggs_benedict,33
data\raw\food-101\images\club_sandwich\1231186.jpg,club_sandwich,24
data\raw\food-101\images\apple_pie\1698156.jpg,apple_pie,0
data\raw\food-101\images\sushi\3005677.jpg,sushi,94
data\raw\food-101\images\french_toast\881257.jpg,french_toast,41
data\raw\food-101\images\hot_dog\599728.jpg,hot_dog,54
data\raw\food-101\images\garlic_bread\122260.jpg,garlic_bread,45
data\raw\food-101\images\french_toast\2694305.jpg,french_toast,41
data\raw\food-101\images\chocolate_mousse\2307472.jpg,chocolate_mousse,21
data\raw\food-101\images\miso_soup\3294680.jpg,miso_soup,63
data\raw\food-101\images\french_toast\881335.jpg,french_toast,41
data\raw\food-101\images\beef_tartare\3776249.jpg,beef_tartare,4
data\raw\food-101\images\grilled_cheese_sandwich\104013.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\grilled_salmon\3031994.jpg,grilled_salmon,49
data\raw\food-101\images\fish_and_chips\1585351.jpg,fish_and_chips,37
data\raw\food-101\images\fried_rice\2543815.jpg,fried_rice,43
data\raw\food-101\images\fish_and_chips\2242345.jpg,fish_and_chips,37
data\raw\food-101\images\fried_rice\1342147.jpg,fried_rice,43
data\raw\food-101\images\chicken_wings\2268014.jpg,chicken_wings,19
data\raw\food-101\images\falafel\1450.jpg,falafel,35
data\raw\food-101\images\risotto\3442937.jpg,risotto,83
data\raw\food-101\images\chocolate_mousse\78700.jpg,chocolate_mousse,21
data\raw\food-101\images\greek_salad\3051103.jpg,greek_salad,47
data\raw\food-101\images\miso_soup\1283756.jpg,miso_soup,63
data\raw\food-101\images\falafel\2144832.jpg,falafel,35
data\raw\food-101\images\steak\40947.jpg,steak,92
data\raw\food-101\images\falafel\125492.jpg,falafel,35
data\raw\food-101\images\hummus\1776648.jpg,hummus,56
data\raw\food-101\images\filet_mignon\124374.jpg,filet_mignon,36
data\raw\food-101\images\escargots\3468449.jpg,escargots,34
data\raw\food-101\images\croque_madame\3464359.jpg,croque_madame,27
data\raw\food-101\images\scallops\1326670.jpg,scallops,86
data\raw\food-101\images\shrimp_and_grits\2166512.jpg,shrimp_and_grits,88
data\raw\food-101\images\edamame\819552.jpg,edamame,32
data\raw\food-101\images\donuts\122287.jpg,donuts,30
data\raw\food-101\images\bruschetta\2111699.jpg,bruschetta,10
data\raw\food-101\images\pancakes\2199727.jpg,pancakes,71
data\raw\food-101\images\prime_rib\35133.jpg,prime_rib,78
data\raw\food-101\images\baklava\2073284.jpg,baklava,2
data\raw\food-101\images\pizza\1269960.jpg,pizza,75
data\raw\food-101\images\lobster_bisque\2168473.jpg,lobster_bisque,59
data\raw\food-101\images\huevos_rancheros\118813.jpg,huevos_rancheros,55
data\raw\food-101\images\scallops\3339417.jpg,scallops,86
data\raw\food-101\images\caprese_salad\592898.jpg,caprese_salad,12
data\raw\food-101\images\omelette\2223195.jpg,omelette,66
data\raw\food-101\images\poutine\1044856.jpg,poutine,77
data\raw\food-101\images\falafel\1595393.jpg,falafel,35
data\raw\food-101\images\pad_thai\2788623.jpg,pad_thai,69
data\raw\food-101\images\strawberry_shortcake\2949971.jpg,strawberry_shortcake,93
data\raw\food-101\images\beef_carpaccio\71477.jpg,beef_carpaccio,3
data\raw\food-101\images\cheesecake\2029824.jpg,cheesecake,16
data\raw\food-101\images\shrimp_and_grits\2442866.jpg,shrimp_and_grits,88
data\raw\food-101\images\chicken_wings\2370769.jpg,chicken_wings,19
data\raw\food-101\images\bruschetta\1834896.jpg,bruschetta,10
data\raw\food-101\images\beef_carpaccio\1742911.jpg,beef_carpaccio,3
data\raw\food-101\images\ice_cream\1161150.jpg,ice_cream,57
data\raw\food-101\images\chocolate_cake\1821606.jpg,chocolate_cake,20
data\raw\food-101\images\mussels\3590282.jpg,mussels,64
data\raw\food-101\images\ravioli\2051915.jpg,ravioli,81
data\raw\food-101\images\baklava\214584.jpg,baklava,2
data\raw\food-101\images\grilled_cheese_sandwich\1973130.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\foie_gras\1007306.jpg,foie_gras,38
data\raw\food-101\images\churros\2685009.jpg,churros,22
data\raw\food-101\images\baklava\2308035.jpg,baklava,2
data\raw\food-101\images\grilled_cheese_sandwich\2953376.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\red_velvet_cake\3597970.jpg,red_velvet_cake,82
data\raw\food-101\images\club_sandwich\677502.jpg,club_sandwich,24
data\raw\food-101\images\deviled_eggs\3438307.jpg,deviled_eggs,29
data\raw\food-101\images\baklava\2309237.jpg,baklava,2
data\raw\food-101\images\risotto\18276.jpg,risotto,83
data\raw\food-101\images\tuna_tartare\3838031.jpg,tuna_tartare,98
data\raw\food-101\images\waffles\97567.jpg,waffles,99
data\raw\food-101\images\ice_cream\2058777.jpg,ice_cream,57
data\raw\food-101\images\beef_carpaccio\2202234.jpg,beef_carpaccio,3
data\raw\food-101\images\paella\1575993.jpg,paella,70
data\raw\food-101\images\grilled_cheese_sandwich\986899.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\cheese_plate\230788.jpg,cheese_plate,15
data\raw\food-101\images\peking_duck\3541519.jpg,peking_duck,73
data\raw\food-101\images\cheesecake\704155.jpg,cheesecake,16
data\raw\food-101\images\pancakes\3839051.jpg,pancakes,71
data\raw\food-101\images\chocolate_cake\1576298.jpg,chocolate_cake,20
data\raw\food-101\images\pad_thai\242699.jpg,pad_thai,69
data\raw\food-101\images\lasagna\3331701.jpg,lasagna,58
data\raw\food-101\images\apple_pie\3134347.jpg,apple_pie,0
data\raw\food-101\images\ceviche\1678405.jpg,ceviche,14
data\raw\food-101\images\deviled_eggs\2763412.jpg,deviled_eggs,29
data\raw\food-101\images\ravioli\3915103.jpg,ravioli,81
data\raw\food-101\images\lobster_bisque\2703145.jpg,lobster_bisque,59
data\raw\food-101\images\grilled_cheese_sandwich\3420265.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\red_velvet_cake\3134147.jpg,red_velvet_cake,82
data\raw\food-101\images\onion_rings\1922385.jpg,onion_rings,67
data\raw\food-101\images\macaroni_and_cheese\3415808.jpg,macaroni_and_cheese,61
data\raw\food-101\images\french_fries\720462.jpg,french_fries,39
data\raw\food-101\images\cup_cakes\3128329.jpg,cup_cakes,28
data\raw\food-101\images\eggs_benedict\3321024.jpg,eggs_benedict,33
data\raw\food-101\images\sushi\74577.jpg,sushi,94
data\raw\food-101\images\chocolate_cake\1506524.jpg,chocolate_cake,20
data\raw\food-101\images\seaweed_salad\2246919.jpg,seaweed_salad,87
data\raw\food-101\images\grilled_salmon\883027.jpg,grilled_salmon,49
data\raw\food-101\images\bruschetta\2065173.jpg,bruschetta,10
data\raw\food-101\images\grilled_cheese_sandwich\902577.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\creme_brulee\1827008.jpg,creme_brulee,26
data\raw\food-101\images\hamburger\2686914.jpg,hamburger,52
data\raw\food-101\images\bread_pudding\1577445.jpg,bread_pudding,8
data\raw\food-101\images\lasagna\1232697.jpg,lasagna,58
data\raw\food-101\images\clam_chowder\3648290.jpg,clam_chowder,23
data\raw\food-101\images\crab_cakes\739721.jpg,crab_cakes,25
data\raw\food-101\images\ceviche\1174264.jpg,ceviche,14
data\raw\food-101\images\clam_chowder\2397982.jpg,clam_chowder,23
data\raw\food-101\images\donuts\3403546.jpg,donuts,30
data\raw\food-101\images\oysters\2408512.jpg,oysters,68
data\raw\food-101\images\clam_chowder\1761220.jpg,clam_chowder,23
data\raw\food-101\images\prime_rib\11793.jpg,prime_rib,78
data\raw\food-101\images\cheese_plate\2626514.jpg,cheese_plate,15
data\raw\food-101\images\sashimi\2758794.jpg,sashimi,85
data\raw\food-101\images\caprese_salad\2236937.jpg,caprese_salad,12
data\raw\food-101\images\frozen_yogurt\773597.jpg,frozen_yogurt,44
data\raw\food-101\images\beignets\2758289.jpg,beignets,6
data\raw\food-101\images\red_velvet_cake\2146314.jpg,red_velvet_cake,82
data\raw\food-101\images\sushi\1926876.jpg,sushi,94
data\raw\food-101\images\prime_rib\259212.jpg,prime_rib,78
data\raw\food-101\images\french_fries\2250693.jpg,french_fries,39
data\raw\food-101\images\french_onion_soup\1622101.jpg,french_onion_soup,40
data\raw\food-101\images\falafel\3151636.jpg,falafel,35
data\raw\food-101\images\grilled_cheese_sandwich\2655887.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\greek_salad\333466.jpg,greek_salad,47
data\raw\food-101\images\gnocchi\2319803.jpg,gnocchi,46
data\raw\food-101\images\ice_cream\747453.jpg,ice_cream,57
data\raw\food-101\images\tuna_tartare\2317748.jpg,tuna_tartare,98
data\raw\food-101\images\hummus\337089.jpg,hummus,56
data\raw\food-101\images\club_sandwich\2162203.jpg,club_sandwich,24
data\raw\food-101\images\gnocchi\937649.jpg,gnocchi,46
data\raw\food-101\images\spaghetti_bolognese\3403715.jpg,spaghetti_bolognese,89
data\raw\food-101\images\edamame\2432993.jpg,edamame,32
data\raw\food-101\images\lobster_roll_sandwich\1961811.jpg,lobster_roll_sandwich,60
